timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
3990040,A1,0.720,-80.9,0.628,0.146
3990050,A2,2.190,-83.7,0.621,0.146
3990170,A3,2.920,-82.3,0.621,0.165
3990190,A1,0.700,-81.4,0.616,0.161
3990200,A2,2.250,-83.7,0.568,0.161
3990470,A3,2.900,-83.1,0.568,0.180
3990490,A1,0.710,-81.3,0.570,0.182
3990500,A2,2.240,-83.7,0.578,0.182
3990620,A3,2.940,-82.4,0.578,0.143
3990640,A1,0.700,-81.2,0.576,0.141
3990650,A2,2.210,-83.8,0.600,0.141
3990770,A3,2.920,-81.9,0.600,0.161
3990790,A1,0.720,-81.0,0.605,0.165
3990800,A2,2.220,-83.5,0.597,0.165
3990920,A3,2.950,-82.2,0.597,0.136
3990940,A1,0.700,-81.4,0.592,0.131
3990950,A2,2.220,-84.1,0.592,0.131
3991070,A3,2.930,-83.0,0.592,0.151
3991090,A1,0.710,-81.3,0.594,0.153
3991100,A2,2.240,-83.7,0.578,0.153
3991370,A3,2.910,-82.4,0.578,0.173
3991390,A1,0.680,-81.4,0.571,0.166
3991400,A2,2.230,-83.9,0.579,0.166
3991520,A3,2.920,-81.9,0.579,0.156
3991540,A1,0.720,-81.5,0.589,0.165
3991550,A2,2.200,-83.6,0.613,0.165
3991670,A3,2.940,-82.2,0.613,0.146
3991690,A1,0.700,-81.7,0.608,0.141
3991700,A2,2.220,-83.8,0.592,0.141
3991820,A3,2.930,-82.5,0.592,0.151
3991840,A1,0.690,-81.2,0.589,0.149
3991850,A2,2.220,-83.9,0.589,0.149
3991970,A3,2.940,-82.8,0.589,0.139
3991990,A1,0.710,-81.5,0.594,0.143
3992000,A2,2.230,-83.8,0.586,0.143
3992120,A3,2.930,-82.1,0.586,0.153
3992140,A1,0.740,-81.4,0.594,0.160
3992150,A2,2.240,-83.9,0.586,0.160
3992270,A3,2.950,-82.1,0.586,0.141
3992290,A1,0.670,-81.3,0.568,0.124
3992300,A2,2.230,-83.6,0.576,0.124
3992420,A3,2.940,-81.4,0.576,0.134
3992440,A1,0.690,-81.1,0.581,0.139
3992450,A2,2.240,-84.3,0.573,0.139
3992570,A3,2.950,-81.4,0.573,0.129
3992590,A1,0.730,-80.9,0.583,0.138
3992600,A2,2.220,-84.1,0.599,0.138
3992720,A3,2.910,-82.0,0.599,0.177
3992740,A1,0.680,-80.9,0.587,0.166
3992750,A2,2.200,-84.4,0.603,0.166
3992870,A3,2.930,-81.8,0.603,0.146
3992890,A1,0.730,-81.1,0.615,0.158
3992900,A2,2.220,-83.7,0.599,0.158
3993020,A3,2.940,-81.0,0.599,0.148
3993040,A1,0.680,-81.2,0.587,0.136
3993050,A2,2.250,-83.8,0.563,0.136
3993170,A3,2.930,-81.7,0.563,0.146
3993190,A1,0.740,-81.6,0.578,0.160
3993200,A2,2.200,-83.4,0.618,0.160
3993320,A3,2.930,-81.9,0.618,0.160
3993340,A1,0.710,-81.1,0.610,0.153
3993350,A2,2.200,-84.1,0.610,0.153
3993620,A3,2.940,-81.6,0.610,0.143
3993640,A1,0.710,-81.6,0.610,0.143
3993650,A2,2.260,-83.5,0.562,0.143
3993770,A3,2.940,-81.9,0.562,0.143
3993790,A1,0.710,-81.4,0.562,0.143
3993800,A2,2.220,-83.6,0.594,0.143
3993920,A3,2.940,-81.4,0.594,0.143
3993940,A1,0.710,-81.3,0.594,0.143
3993950,A2,2.210,-83.9,0.602,0.143
3994070,A3,2.970,-81.9,0.602,0.114
3994090,A1,0.680,-81.4,0.595,0.107
3994100,A2,2.230,-83.7,0.579,0.107
3994220,A3,2.930,-81.7,0.579,0.146
3994240,A1,0.690,-80.7,0.581,0.149
3994250,A2,2.210,-83.5,0.597,0.149
3994370,A3,2.950,-81.9,0.597,0.129
3994390,A1,0.710,-81.2,0.602,0.134
3994400,A2,2.210,-84.3,0.602,0.134
3994520,A3,2.940,-81.3,0.602,0.143
3994540,A1,0.700,-80.8,0.600,0.141
3994550,A2,2.250,-84.0,0.568,0.141
3994670,A3,2.950,-81.6,0.568,0.131
3994690,A1,0.720,-81.5,0.573,0.136
3994700,A2,2.240,-84.0,0.581,0.136
3994820,A3,2.930,-81.6,0.581,0.156
3994840,A1,0.710,-80.9,0.578,0.153
3994850,A2,2.210,-83.8,0.602,0.153
3994970,A3,2.960,-81.5,0.602,0.124
3994990,A1,0.720,-81.1,0.605,0.126
3995000,A2,2.230,-83.7,0.589,0.126
3995120,A3,2.900,-81.7,0.589,0.185
3995140,A1,0.690,-81.3,0.581,0.178
3995150,A2,2.220,-83.8,0.589,0.178
3995270,A3,2.930,-81.6,0.589,0.149
3995290,A1,0.740,-81.2,0.602,0.160
3995300,A2,2.230,-83.9,0.594,0.160
3995420,A3,2.930,-81.5,0.594,0.160
3995440,A1,0.670,-81.3,0.576,0.144
3995720,A3,2.920,-81.6,0.576,0.154
3995740,A1,0.700,-81.2,0.584,0.161
3995750,A2,2.250,-83.9,0.568,0.161
3995870,A3,2.930,-81.5,0.568,0.151
3995890,A1,0.690,-81.3,0.565,0.149
3995900,A2,2.220,-84.1,0.589,0.149
3996020,A3,2.910,-81.5,0.589,0.168
3996040,A1,0.710,-81.0,0.594,0.173
3996050,A2,2.210,-84.2,0.602,0.173
3996170,A3,2.930,-81.9,0.602,0.153
3996190,A1,0.720,-81.2,0.605,0.156
3996200,A2,2.240,-84.2,0.581,0.156
3996320,A3,2.940,-81.4,0.581,0.146
3996340,A1,0.730,-81.1,0.583,0.148
3996350,A2,2.220,-84.4,0.599,0.148
3996470,A3,2.950,-81.6,0.599,0.138
3996490,A1,0.690,-81.4,0.589,0.129
3996500,A2,2.240,-84.1,0.573,0.129
3996770,A3,2.930,-81.5,0.573,0.149
3996790,A1,0.700,-81.2,0.576,0.151
3996800,A2,2.200,-83.7,0.608,0.151
3996920,A3,2.930,-81.5,0.608,0.151
3996940,A1,0.720,-80.9,0.613,0.156
3996950,A2,2.210,-84.6,0.605,0.156
3997070,A3,2.920,-82.3,0.605,0.165
3997090,A1,0.720,-80.8,0.605,0.165
3997100,A2,2.200,-83.8,0.613,0.165
3997220,A3,2.940,-81.3,0.613,0.146
3997240,A1,0.700,-81.3,0.608,0.141
3997250,A2,2.220,-84.1,0.592,0.141
3997370,A3,2.930,-81.6,0.592,0.151
3997390,A1,0.700,-80.8,0.592,0.151
3997400,A2,2.230,-83.7,0.584,0.151
3997520,A3,2.950,-81.6,0.584,0.131
3997540,A1,0.720,-81.3,0.589,0.136
3997550,A2,2.210,-84.1,0.605,0.136
3997670,A3,2.910,-81.6,0.605,0.175
3997690,A1,0.700,-81.2,0.600,0.170
3997700,A2,2.220,-84.0,0.592,0.170
3997820,A3,2.920,-81.7,0.592,0.161
3997840,A1,0.700,-81.0,0.592,0.161
3997850,A2,2.220,-84.2,0.592,0.161
3997970,A3,2.920,-81.3,0.592,0.161
3997990,A1,0.700,-81.6,0.592,0.161
3998000,A2,2.230,-84.2,0.584,0.161
3998140,A1,0.680,-81.4,0.579,0.156
3998150,A2,2.200,-84.6,0.603,0.156
3998290,A1,0.720,-81.2,0.613,0.165
3998570,A3,2.970,-81.7,0.613,0.116
3998590,A1,0.700,-81.0,0.608,0.112
3998600,A2,2.210,-84.6,0.600,0.112
3998720,A3,2.940,-81.8,0.600,0.141
3998740,A1,0.700,-80.8,0.600,0.141
3998750,A2,2.210,-83.9,0.600,0.141
3998870,A3,2.950,-81.7,0.600,0.131
3998890,A1,0.690,-81.0,0.597,0.129
3998900,A2,2.220,-84.2,0.589,0.129
3999020,A3,2.940,-81.6,0.589,0.139
3999040,A1,0.720,-81.1,0.597,0.146
3999050,A2,2.210,-83.9,0.605,0.146
3999170,A3,2.930,-81.5,0.605,0.156
3999190,A1,0.720,-81.2,0.605,0.156
3999200,A2,2.210,-83.9,0.605,0.156
3999320,A3,2.910,-81.5,0.605,0.175
3999340,A1,0.720,-81.0,0.605,0.175
3999350,A2,2.220,-84.0,0.597,0.175
3999470,A3,2.950,-81.5,0.597,0.136
3999490,A1,0.710,-81.2,0.594,0.134
3999500,A2,2.210,-84.4,0.602,0.134
3999620,A3,2.950,-81.3,0.602,0.134
3999640,A1,0.670,-81.4,0.592,0.124
3999650,A2,2.210,-84.2,0.592,0.124
3999920,A3,2.890,-81.3,0.592,0.183
3999940,A1,0.730,-81.0,0.607,0.197
3999950,A2,2.220,-84.3,0.599,0.197
4000070,A3,2.920,-81.4,0.599,0.168
4000090,A1,0.690,-80.9,0.589,0.158
4000100,A2,2.210,-83.9,0.597,0.158
4000220,A3,2.900,-81.3,0.597,0.178
4000240,A1,0.700,-81.0,0.600,0.180
4000250,A2,2.230,-84.1,0.584,0.180
4000390,A1,0.680,-80.9,0.579,0.175
4000400,A2,2.230,-83.9,0.579,0.175
4000540,A1,0.710,-80.9,0.586,0.182
4000820,A3,2.930,-81.3,0.586,0.153
4000840,A1,0.700,-81.2,0.584,0.151
4000850,A2,2.200,-83.7,0.608,0.151
4000970,A3,2.960,-81.6,0.608,0.121
4000990,A1,0.720,-81.1,0.613,0.126
4001000,A2,2.200,-83.8,0.613,0.126
4001120,A3,2.910,-81.8,0.613,0.175
4001140,A1,0.720,-81.4,0.613,0.175
4001150,A2,2.200,-84.5,0.613,0.175
4001270,A3,2.950,-81.3,0.613,0.136
4001290,A1,0.700,-81.2,0.608,0.131
4001300,A2,2.210,-84.6,0.600,0.131
4001420,A3,2.910,-81.6,0.600,0.170
4001440,A1,0.690,-81.2,0.597,0.168
4001450,A2,2.220,-84.6,0.589,0.168
4001570,A3,2.950,-81.7,0.589,0.129
4001590,A1,0.710,-80.9,0.594,0.134
4001600,A2,2.220,-83.8,0.594,0.134
4001720,A3,2.960,-81.3,0.594,0.124
4001740,A1,0.710,-81.0,0.594,0.124
4001750,A2,2.210,-84.6,0.602,0.124
4001870,A3,2.940,-81.6,0.602,0.143
4001890,A1,0.720,-81.3,0.605,0.146
4001900,A2,2.220,-84.1,0.597,0.146
4002020,A3,2.950,-81.5,0.597,0.136
4002040,A1,0.710,-81.4,0.594,0.134
4002050,A2,2.230,-84.2,0.586,0.134
4002170,A3,2.950,-81.4,0.586,0.134
4002190,A1,0.720,-81.5,0.589,0.136
4002200,A2,2.210,-84.6,0.605,0.136
4002320,A3,2.930,-81.3,0.605,0.156
4002340,A1,0.680,-81.4,0.595,0.146
4002350,A2,2.220,-84.0,0.587,0.146
4002470,A3,2.970,-81.5,0.587,0.107
4002490,A1,0.680,-81.1,0.587,0.107
4002500,A2,2.210,-84.2,0.595,0.107
4002620,A3,2.930,-81.3,0.595,0.146
4002640,A1,0.710,-81.0,0.602,0.153
4002650,A2,2.190,-84.1,0.618,0.153
4002770,A3,2.940,-81.7,0.618,0.143
4002790,A1,0.730,-81.4,0.623,0.148
4002800,A2,2.230,-84.0,0.591,0.148
4003070,A3,2.910,-81.8,0.591,0.177
4003090,A1,0.720,-81.4,0.589,0.175
4003100,A2,2.180,-83.9,0.628,0.175
4003220,A3,2.910,-81.7,0.628,0.175
4003240,A1,0.720,-80.8,0.628,0.175
4003250,A2,2.230,-83.7,0.589,0.175
4003370,A3,2.930,-81.6,0.589,0.156
4003390,A1,0.720,-81.2,0.589,0.156
4003400,A2,2.220,-83.9,0.597,0.156
4003520,A3,2.910,-82.0,0.597,0.175
4003540,A1,0.690,-81.2,0.589,0.168
4003840,A1,0.750,-81.1,0.605,0.182
4003850,A2,2.200,-83.7,0.621,0.182
4003970,A3,2.940,-81.5,0.621,0.153
4003990,A1,0.690,-81.4,0.605,0.139
4004000,A2,2.190,-84.0,0.613,0.139
4004120,A3,2.930,-81.8,0.613,0.149
4004140,A1,0.710,-81.2,0.618,0.153
4004150,A2,2.200,-84.1,0.610,0.153
4004270,A3,2.930,-81.6,0.610,0.153
4004290,A1,0.720,-80.9,0.613,0.156
4004300,A2,2.220,-84.2,0.597,0.156
4004420,A3,2.930,-81.5,0.597,0.156
4004440,A1,0.680,-80.9,0.587,0.146
4004450,A2,2.230,-84.3,0.579,0.146
4004570,A3,2.920,-81.7,0.579,0.156
4004590,A1,0.680,-80.9,0.579,0.156
4004600,A2,2.220,-84.3,0.587,0.156
4004720,A3,2.930,-81.7,0.587,0.146
4004740,A1,0.740,-81.1,0.602,0.160
4004750,A2,2.210,-84.3,0.610,0.160
4004870,A3,2.950,-81.6,0.610,0.141
4004890,A1,0.710,-81.0,0.602,0.134
4004900,A2,2.210,-84.4,0.602,0.134
4005020,A3,2.950,-81.4,0.602,0.134
4005040,A1,0.700,-81.0,0.600,0.131
4005320,A3,2.960,-81.5,0.600,0.121
4005340,A1,0.720,-80.8,0.605,0.126
4005350,A2,2.210,-83.6,0.605,0.126
4005470,A3,2.940,-81.3,0.605,0.146
4005490,A1,0.700,-81.2,0.600,0.141
4005500,A2,2.210,-83.7,0.600,0.141
4005620,A3,2.930,-81.5,0.600,0.151
4005640,A1,0.700,-81.0,0.600,0.151
4005650,A2,2.250,-84.6,0.568,0.151
4005770,A3,2.940,-81.4,0.568,0.141
4005790,A1,0.690,-80.9,0.565,0.139
4005800,A2,2.210,-84.1,0.597,0.139
4005920,A3,2.910,-81.2,0.597,0.168
4005940,A1,0.700,-80.8,0.600,0.170
4005950,A2,2.220,-84.3,0.592,0.170
4006220,A3,2.950,-81.4,0.592,0.131
4006240,A1,0.690,-81.1,0.589,0.129
4006250,A2,2.200,-84.1,0.605,0.129
4006370,A3,2.930,-81.5,0.605,0.149
4006390,A1,0.700,-81.1,0.608,0.151
4006400,A2,2.240,-84.1,0.576,0.151
4006520,A3,2.960,-81.6,0.576,0.121
4006540,A1,0.710,-81.1,0.578,0.124
4006550,A2,2.210,-84.4,0.602,0.124
4006670,A3,2.930,-81.6,0.602,0.153
4006690,A1,0.710,-81.3,0.602,0.153
4006700,A2,2.190,-84.1,0.618,0.153
4006820,A3,2.920,-81.7,0.618,0.163
4006840,A1,0.710,-81.5,0.618,0.163
4006850,A2,2.230,-84.5,0.586,0.163
4006970,A3,2.900,-81.7,0.586,0.182
4006990,A1,0.700,-80.9,0.584,0.180
4007000,A2,2.200,-83.7,0.608,0.180
4007120,A3,2.930,-81.6,0.608,0.151
4007140,A1,0.690,-81.1,0.605,0.149
4007150,A2,2.240,-83.9,0.573,0.149
4007270,A3,2.920,-81.7,0.573,0.158
4007290,A1,0.710,-81.3,0.578,0.163
4007300,A2,2.240,-83.9,0.578,0.163
4007420,A3,2.930,-81.4,0.578,0.153
4007440,A1,0.710,-81.4,0.578,0.153
4007450,A2,2.210,-84.8,0.602,0.153
4007570,A3,2.940,-81.4,0.602,0.143
4007590,A1,0.680,-80.9,0.595,0.136
4007600,A2,2.230,-84.4,0.579,0.136
4007720,A3,2.930,-81.5,0.579,0.146
4007740,A1,0.710,-81.3,0.586,0.153
4007750,A2,2.210,-83.8,0.602,0.153
4007870,A3,2.950,-81.5,0.602,0.134
4007890,A1,0.730,-81.1,0.607,0.138
4007900,A2,2.210,-83.9,0.607,0.138
4008020,A3,2.950,-81.6,0.607,0.138
4008040,A1,0.720,-81.0,0.605,0.136
4008050,A2,2.230,-84.3,0.589,0.136
4008170,A3,2.940,-81.3,0.589,0.146
4008190,A1,0.720,-81.2,0.589,0.146
4008200,A2,2.220,-83.9,0.597,0.146
4008320,A3,2.930,-81.4,0.597,0.156
4008340,A1,0.690,-81.1,0.589,0.149
4008350,A2,2.210,-84.0,0.597,0.149
4008470,A3,2.930,-81.5,0.597,0.149
4008490,A1,0.700,-81.5,0.600,0.151
4008500,A2,2.220,-84.0,0.592,0.151
4008620,A3,2.930,-81.3,0.592,0.151
4008640,A1,0.700,-80.8,0.592,0.151
4008650,A2,2.210,-84.3,0.600,0.151
4008770,A3,2.920,-81.5,0.600,0.161
4008790,A1,0.710,-80.9,0.602,0.163
4008800,A2,2.210,-84.4,0.602,0.163
4008920,A3,2.910,-81.4,0.602,0.173
4008940,A1,0.710,-80.9,0.602,0.173
4008950,A2,2.210,-84.2,0.602,0.173
4009070,A3,2.920,-81.7,0.602,0.163
4009090,A1,0.700,-81.1,0.600,0.161
4009100,A2,2.210,-84.1,0.600,0.161
4009370,A3,2.910,-81.5,0.600,0.170
4009390,A1,0.710,-81.4,0.602,0.173
4009400,A2,2.210,-84.3,0.602,0.173
4009520,A3,2.960,-81.2,0.602,0.124
4009540,A1,0.710,-81.1,0.602,0.124
4009550,A2,2.220,-84.5,0.594,0.124
4009670,A3,2.940,-81.7,0.594,0.143
4009690,A1,0.700,-81.1,0.592,0.141
4009700,A2,2.210,-84.1,0.600,0.141
4009820,A3,2.930,-81.6,0.600,0.151
4009840,A1,0.700,-81.0,0.600,0.151
4009850,A2,2.210,-84.5,0.600,0.151
4009970,A3,2.960,-81.6,0.600,0.121
4009990,A1,0.710,-81.3,0.602,0.124
4010000,A2,2.220,-84.2,0.594,0.124
4010120,A3,2.930,-81.6,0.594,0.153
4010140,A1,0.690,-80.9,0.589,0.149
4010150,A2,2.220,-83.8,0.589,0.149
4010270,A3,2.930,-81.4,0.589,0.149
4010290,A1,0.700,-80.9,0.592,0.151
4010300,A2,2.220,-84.3,0.592,0.151
4010420,A3,2.940,-81.3,0.592,0.141
4010440,A1,0.680,-81.2,0.587,0.136
4010450,A2,2.230,-84.3,0.579,0.136
4010570,A3,2.940,-81.6,0.579,0.136
4010590,A1,0.720,-81.1,0.589,0.146
4010600,A2,2.220,-83.7,0.597,0.146
4010720,A3,2.910,-81.4,0.597,0.175
4010740,A1,0.690,-81.0,0.589,0.168
4010750,A2,2.220,-83.9,0.589,0.168
4010870,A3,2.910,-81.2,0.589,0.168
4010890,A1,0.710,-80.9,0.594,0.173
4010900,A2,2.220,-83.7,0.594,0.173
4011020,A3,2.920,-81.4,0.594,0.163
4011040,A1,0.700,-81.2,0.592,0.161
4011050,A2,2.210,-84.8,0.600,0.161
4011170,A3,2.940,-81.6,0.600,0.141
4011190,A1,0.700,-81.4,0.600,0.141
4011200,A2,2.220,-84.0,0.592,0.141
4011320,A3,2.960,-81.7,0.592,0.121
4011340,A1,0.710,-80.9,0.594,0.124
4011350,A2,2.220,-84.3,0.594,0.124
4011470,A3,2.930,-81.2,0.594,0.153
4011490,A1,0.710,-81.1,0.594,0.153
4011500,A2,2.220,-84.2,0.594,0.153
4011620,A3,2.950,-81.5,0.594,0.134
4011640,A1,0.720,-81.2,0.597,0.136
4011650,A2,2.220,-84.3,0.597,0.136
4011770,A3,2.950,-81.5,0.597,0.136
4011790,A1,0.690,-81.2,0.589,0.129
4011800,A2,2.220,-83.9,0.589,0.129
4011920,A3,2.920,-81.7,0.589,0.158
4011940,A1,0.700,-81.3,0.592,0.161
4011950,A2,2.200,-83.7,0.608,0.161
4012070,A3,2.950,-81.8,0.608,0.131
4012090,A1,0.700,-81.5,0.608,0.131
4012100,A2,2.210,-84.3,0.600,0.131
4012220,A3,2.930,-81.7,0.600,0.151
4012240,A1,0.700,-81.2,0.600,0.151
4012250,A2,2.200,-84.4,0.608,0.151
4012520,A3,2.920,-81.2,0.608,0.161
4012540,A1,0.700,-81.1,0.608,0.161
4012550,A2,2.180,-84.1,0.623,0.161
4012670,A3,2.930,-81.3,0.623,0.151
4012690,A1,0.730,-81.4,0.631,0.158
4012700,A2,2.220,-84.4,0.599,0.158
4012820,A3,2.920,-81.4,0.599,0.168
4012840,A1,0.710,-81.4,0.594,0.163
4012850,A2,2.210,-84.0,0.602,0.163
4012970,A3,2.950,-81.7,0.602,0.134
4012990,A1,0.730,-81.5,0.607,0.138
4013000,A2,2.220,-84.4,0.599,0.138
4013120,A3,2.930,-81.6,0.599,0.158
4013140,A1,0.710,-81.2,0.594,0.153
4013150,A2,2.230,-84.3,0.586,0.153
4013270,A3,2.920,-81.5,0.586,0.163
4013290,A1,0.690,-81.2,0.581,0.158
4013300,A2,2.200,-84.2,0.605,0.158
4013420,A3,2.930,-81.9,0.605,0.149
4013440,A1,0.720,-81.6,0.613,0.156
4013450,A2,2.240,-84.1,0.581,0.156
4013570,A3,2.960,-81.5,0.581,0.126
4013590,A1,0.720,-81.0,0.581,0.126
4013600,A2,2.220,-84.3,0.597,0.126
4013720,A3,2.930,-81.8,0.597,0.156
4013740,A1,0.700,-81.3,0.592,0.151
4013750,A2,2.210,-84.2,0.600,0.151
4013870,A3,2.930,-81.2,0.600,0.151
4013890,A1,0.710,-81.5,0.602,0.153
4013900,A2,2.210,-84.2,0.602,0.153
4014020,A3,2.930,-81.3,0.602,0.153
4014040,A1,0.690,-81.5,0.597,0.149
4014050,A2,2.200,-83.9,0.605,0.149
4014170,A3,2.960,-83.8,0.605,0.119
4014190,A1,0.710,-81.9,0.610,0.124
4014200,A2,2.230,-84.2,0.586,0.124
4014320,A3,2.930,-81.5,0.586,0.153
4014340,A1,0.690,-81.5,0.581,0.149
4014350,A2,2.220,-84.0,0.589,0.149
4014470,A3,2.930,-81.7,0.589,0.149
4014490,A1,0.680,-81.1,0.587,0.146
4014500,A2,2.210,-84.4,0.595,0.146
4014620,A3,2.920,-81.6,0.595,0.156
4014640,A1,0.700,-80.8,0.600,0.161
4015070,A3,2.960,-81.3,0.600,0.121
4015090,A1,0.710,-81.0,0.602,0.124
4015100,A2,2.210,-84.6,0.602,0.124
4015220,A3,2.890,-81.7,0.602,0.192
4015240,A1,0.710,-81.4,0.602,0.192
4015250,A2,2.190,-84.7,0.618,0.192
4015370,A3,2.970,-81.8,0.618,0.114
4015390,A1,0.680,-80.8,0.611,0.107
4015400,A2,2.250,-83.8,0.563,0.107
4015670,A3,2.930,-81.3,0.563,0.146
4015690,A1,0.710,-81.0,0.570,0.153
4015700,A2,2.210,-84.1,0.602,0.153
4015820,A3,2.920,-81.6,0.602,0.163
4015840,A1,0.700,-81.2,0.600,0.161
4015850,A2,2.210,-84.3,0.600,0.161
4015970,A3,2.910,-81.7,0.600,0.170
4015990,A1,0.690,-81.0,0.597,0.168
4016000,A2,2.220,-84.5,0.589,0.168
4016120,A3,2.950,-81.6,0.589,0.129
4016140,A1,0.710,-81.5,0.594,0.134
4016150,A2,2.220,-84.3,0.594,0.134
4016270,A3,2.940,-81.8,0.594,0.143
4016290,A1,0.690,-81.2,0.589,0.139
4016300,A2,2.240,-84.5,0.573,0.139
4016420,A3,2.930,-81.6,0.573,0.149
4016440,A1,0.720,-81.5,0.581,0.156
4016450,A2,2.210,-83.9,0.605,0.156
4016570,A3,2.940,-81.8,0.605,0.146
4016590,A1,0.730,-81.2,0.607,0.148
4016600,A2,2.220,-84.0,0.599,0.148
4016720,A3,2.940,-81.4,0.599,0.148
4016740,A1,0.710,-81.6,0.594,0.143
4016750,A2,2.230,-84.4,0.586,0.143
4016870,A3,2.900,-81.5,0.586,0.182
4016890,A1,0.740,-81.0,0.594,0.190
4016900,A2,2.210,-84.2,0.610,0.190
4017020,A3,2.910,-81.4,0.610,0.180
4017040,A1,0.700,-81.0,0.600,0.170
4017050,A2,2.210,-84.2,0.600,0.170
4017170,A3,2.910,-81.6,0.600,0.170
4017190,A1,0.690,-81.1,0.597,0.168
4017200,A2,2.230,-84.5,0.581,0.168
4017320,A3,2.980,-81.6,0.581,0.099
4017340,A1,0.710,-80.7,0.586,0.104
4017350,A2,2.220,-84.3,0.594,0.104
4017470,A3,2.920,-81.6,0.594,0.163
4017490,A1,0.720,-81.2,0.597,0.165
4017500,A2,2.210,-84.2,0.605,0.165
4017620,A3,2.910,-81.3,0.605,0.175
4017640,A1,0.700,-80.9,0.600,0.170
4017650,A2,2.210,-84.1,0.600,0.170
4017770,A3,2.910,-81.6,0.600,0.170
4017790,A1,0.700,-81.1,0.600,0.170
4017800,A2,2.220,-83.8,0.592,0.170
4017920,A3,2.940,-81.8,0.592,0.141
4017940,A1,0.690,-80.9,0.589,0.139
4017950,A2,2.210,-84.0,0.597,0.139
4018070,A3,2.940,-82.0,0.597,0.139
4018090,A1,0.700,-80.9,0.600,0.141
4018100,A2,2.210,-83.7,0.600,0.141
4018220,A3,2.930,-81.6,0.600,0.151
4018240,A1,0.710,-81.3,0.602,0.153
4018250,A2,2.210,-84.4,0.602,0.153
4018370,A3,2.930,-81.9,0.602,0.153
4018390,A1,0.730,-81.1,0.607,0.158
4018400,A2,2.210,-84.2,0.607,0.158
4018520,A3,2.970,-81.6,0.607,0.119
4018540,A1,0.690,-81.1,0.597,0.109
4018550,A2,2.200,-84.0,0.605,0.109
4018820,A3,2.940,-81.3,0.605,0.139
4018840,A1,0.730,-81.2,0.615,0.148
4018850,A2,2.230,-84.1,0.591,0.148
4018970,A3,2.950,-81.5,0.591,0.138
4018990,A1,0.690,-80.8,0.581,0.129
4019000,A2,2.210,-84.2,0.597,0.129
4019120,A3,2.940,-81.5,0.597,0.139
4019140,A1,0.720,-81.2,0.605,0.146
4019150,A2,2.190,-84.2,0.621,0.146
4019270,A3,2.920,-81.6,0.621,0.165
4019290,A1,0.720,-81.1,0.621,0.165
4019300,A2,2.210,-84.3,0.605,0.165
4019420,A3,2.940,-81.9,0.605,0.146
4019440,A1,0.720,-81.4,0.605,0.146
4019450,A2,2.220,-84.0,0.597,0.146
4019570,A3,2.940,-81.5,0.597,0.146
4019590,A1,0.690,-81.2,0.589,0.139
4019600,A2,2.220,-84.2,0.589,0.139
4019720,A3,2.900,-81.5,0.589,0.178
4019740,A1,0.730,-81.0,0.599,0.187
4019750,A2,2.230,-84.6,0.591,0.187
4019870,A3,2.920,-81.2,0.591,0.168
4019890,A1,0.730,-81.2,0.591,0.168
4019900,A2,2.210,-84.8,0.607,0.168
4020020,A3,2.930,-81.8,0.607,0.158
4020040,A1,0.700,-81.2,0.600,0.151
4020050,A2,2.210,-84.0,0.600,0.151
4020170,A3,2.950,-81.3,0.600,0.131
4020190,A1,0.710,-81.0,0.602,0.134
4020200,A2,2.230,-84.1,0.586,0.134
4020320,A3,2.940,-81.7,0.586,0.143
4020340,A1,0.700,-81.1,0.584,0.141
4020350,A2,2.210,-83.9,0.600,0.141
4020470,A3,2.940,-81.5,0.600,0.141
4020490,A1,0.720,-81.1,0.605,0.146
4020500,A2,2.220,-84.3,0.597,0.146
4020620,A3,2.910,-81.5,0.597,0.175
4020640,A1,0.690,-81.3,0.589,0.168
4020650,A2,2.230,-84.2,0.581,0.168
4020770,A3,2.930,-81.5,0.581,0.149
4020790,A1,0.700,-81.1,0.584,0.151
4020800,A2,2.210,-84.2,0.600,0.151
4020920,A3,2.910,-82.0,0.600,0.170
4020940,A1,0.710,-80.9,0.602,0.173
4020950,A2,2.200,-84.4,0.610,0.173
4021070,A3,2.930,-81.6,0.610,0.153
4021090,A1,0.720,-81.2,0.613,0.156
4021100,A2,2.230,-84.2,0.589,0.156
4021220,A3,2.940,-81.7,0.589,0.146
4021240,A1,0.710,-81.1,0.586,0.143
4021250,A2,2.230,-84.0,0.586,0.143
4021370,A3,2.930,-81.9,0.586,0.153
4021390,A1,0.690,-81.0,0.581,0.149
4021400,A2,2.240,-83.9,0.573,0.149
4021520,A3,2.920,-81.3,0.573,0.158
4021540,A1,0.700,-80.6,0.576,0.161
4021550,A2,2.210,-84.4,0.600,0.161
4021670,A3,2.910,-81.2,0.600,0.170
4021690,A1,0.730,-81.2,0.607,0.177
4021700,A2,2.220,-84.6,0.599,0.177
4021970,A3,2.930,-81.5,0.599,0.158
4021990,A1,0.720,-81.3,0.597,0.156
4022000,A2,2.220,-83.9,0.597,0.156
4022120,A3,2.960,-81.8,0.597,0.126
4022140,A1,0.710,-80.7,0.594,0.124
4022150,A2,2.210,-83.9,0.602,0.124
4022270,A3,2.930,-81.8,0.602,0.153
4022290,A1,0.690,-81.0,0.597,0.149
4022300,A2,2.220,-84.0,0.589,0.149
4022420,A3,2.960,-81.8,0.589,0.119
4022440,A1,0.710,-80.9,0.594,0.124
