timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
2865370,A2,2.440,-81.6,2.014,1.979
2865380,A1,3.060,-82.2,2.003,1.968
2865500,A3,2.570,-80.4,2.003,1.960
2865520,A2,2.440,-82.1,2.003,1.960
2865530,A1,3.040,-82.3,1.981,1.939
2865650,A3,2.490,-80.5,1.981,2.007
2865670,A2,2.440,-82.0,1.981,2.007
2865680,A1,3.050,-82.4,1.992,2.017
2865800,A3,2.550,-80.6,1.992,1.967
2865820,A2,2.410,-81.8,2.018,1.967
2865830,A1,3.060,-82.5,2.029,1.977
2865950,A3,2.520,-80.4,2.029,2.002
2865970,A2,2.440,-81.9,2.003,2.002
2865980,A1,3.080,-82.5,2.025,2.023
2866100,A3,2.550,-80.2,2.025,1.997
2866120,A2,2.420,-82.2,2.043,1.997
2866130,A1,3.050,-82.6,2.010,1.967
2866250,A3,2.490,-80.2,2.010,2.017
2866270,A2,2.450,-82.0,1.984,2.017
2866280,A1,3.040,-82.5,1.973,2.007
2866400,A3,2.530,-80.4,1.973,1.973
2866420,A2,2.460,-81.5,1.964,1.973
2866430,A1,3.040,-82.5,1.964,1.973
2866550,A3,2.530,-80.6,1.964,1.973
2866570,A2,2.410,-81.9,2.008,1.973
2866580,A1,3.040,-82.6,2.008,1.973
2866700,A3,2.560,-80.4,2.008,1.948
2866720,A2,2.450,-81.6,1.973,1.948
2866730,A1,3.040,-82.2,1.973,1.948
2866870,A2,2.420,-81.6,1.999,1.948
2866880,A1,3.080,-82.9,2.043,1.989
2867020,A2,2.400,-81.6,2.060,1.989
2867030,A1,3.070,-82.7,2.049,1.979
2867150,A3,2.540,-80.1,2.049,1.996
2867170,A2,2.430,-81.7,2.023,1.996
2867180,A1,3.040,-82.5,1.990,1.965
2867300,A3,2.540,-79.9,1.990,1.965
2867320,A2,2.440,-81.4,1.981,1.965
2867330,A1,3.080,-82.2,2.025,2.006
2867600,A3,2.580,-80.2,2.025,1.972
2867620,A2,2.440,-81.6,2.025,1.972
2867630,A1,3.050,-82.4,1.992,1.941
2867750,A3,2.580,-80.4,1.992,1.941
2867770,A2,2.420,-81.9,2.010,1.941
2867780,A1,3.070,-82.6,2.032,1.961
2867900,A3,2.540,-80.5,2.032,1.996
2867920,A2,2.430,-81.7,2.023,1.996
2867930,A1,3.080,-82.2,2.034,2.006
2868050,A3,2.570,-80.3,2.034,1.980
2868070,A2,2.430,-81.6,2.034,1.980
2868080,A1,3.070,-82.3,2.023,1.970
2868200,A3,2.540,-80.4,2.023,1.996
2868220,A2,2.430,-82.1,2.023,1.996
2868230,A1,3.040,-82.5,1.990,1.965
2868350,A3,2.560,-80.3,1.990,1.948
2868370,A2,2.440,-81.6,1.981,1.948
2868380,A1,3.070,-82.5,2.014,1.979
2868500,A3,2.570,-80.0,2.014,1.970
2868520,A2,2.460,-81.8,1.997,1.970
2868530,A1,3.060,-82.3,1.986,1.960
2868650,A3,2.530,-80.6,1.986,1.994
2868670,A2,2.430,-82.1,2.012,1.994
2868680,A1,3.040,-82.3,1.990,1.973
2868800,A3,2.560,-80.0,1.990,1.948
2868820,A2,2.440,-81.6,1.981,1.948
2868830,A1,3.080,-82.5,2.025,1.989
2868950,A3,2.520,-80.3,2.025,2.023
2868970,A2,2.450,-81.9,2.017,2.023
2868980,A1,3.070,-82.3,2.006,2.012
2869100,A3,2.550,-80.2,2.006,1.987
2869120,A2,2.420,-81.5,2.032,1.987
2869130,A1,3.050,-82.8,2.010,1.967
2869250,A3,2.540,-80.2,2.010,1.975
2869270,A2,2.410,-81.6,2.018,1.975
2869280,A1,3.060,-82.6,2.029,1.985
2869400,A3,2.530,-80.6,2.029,1.994
2869420,A2,2.420,-82.2,2.021,1.994
2869430,A1,3.050,-82.5,2.010,1.984
2869550,A3,2.560,-80.4,2.010,1.958
2869570,A2,2.420,-82.0,2.010,1.958
2869580,A1,3.080,-82.3,2.043,1.989
2869700,A3,2.510,-80.2,2.043,2.031
2869720,A2,2.420,-82.2,2.043,2.031
2869730,A1,3.030,-82.7,1.988,1.980
2869850,A3,2.550,-80.5,1.988,1.946
2869870,A2,2.400,-81.4,2.005,1.946
2869880,A1,3.060,-82.4,2.038,1.977
2870000,A3,2.540,-80.3,2.038,1.985
2870020,A2,2.470,-81.8,1.977,1.985
2870030,A1,3.020,-82.4,1.933,1.945
2870150,A3,2.540,-81.3,1.933,1.945
2870170,A2,2.440,-82.2,1.960,1.945
2870180,A1,3.100,-83.2,2.048,2.026
2870300,A3,2.490,-80.6,2.048,2.068
2870320,A2,2.410,-82.1,2.074,2.068
2870330,A1,3.040,-82.2,2.008,2.007
2870450,A3,2.520,-80.1,2.008,1.982
2870470,A2,2.410,-81.8,2.008,1.982
2870480,A1,3.040,-82.5,2.008,1.982
2870750,A3,2.550,-80.3,2.008,1.957
2870770,A2,2.420,-81.7,1.999,1.957
2870780,A1,3.030,-82.3,1.988,1.946
2870900,A3,2.550,-80.5,1.988,1.946
2870920,A2,2.430,-81.8,1.979,1.946
2870930,A1,3.100,-82.4,2.056,2.018
2871050,A3,2.530,-80.2,2.056,2.035
2871070,A2,2.440,-81.9,2.048,2.035
2871080,A1,3.060,-82.6,2.003,1.994
2871200,A3,2.510,-80.2,2.003,2.011
2871220,A2,2.440,-82.3,2.003,2.011
2871230,A1,3.070,-82.1,2.014,2.021
2871350,A3,2.550,-80.2,2.014,1.987
2871370,A2,2.460,-81.7,1.997,1.987
2871380,A1,3.060,-82.3,1.986,1.977
2871500,A3,2.560,-80.1,1.986,1.968
2871520,A2,2.400,-81.6,2.038,1.968
2871530,A1,3.050,-82.3,2.027,1.958
2871650,A3,2.510,-80.5,2.027,2.000
2871670,A2,2.430,-81.9,2.001,2.000
2871680,A1,3.050,-82.3,2.001,2.000
2871800,A3,2.530,-80.3,2.001,1.984
2871820,A2,2.410,-82.1,2.018,1.984
2871830,A1,3.040,-82.3,2.008,1.973
2871950,A3,2.550,-80.4,2.008,1.957
2871970,A2,2.430,-82.1,1.990,1.957
2871980,A1,3.080,-82.2,2.034,1.997
2872100,A3,2.540,-80.2,2.034,2.006
2872120,A2,2.450,-81.7,2.017,2.006
2872130,A1,3.070,-82.2,2.006,1.996
2872270,A2,2.420,-81.5,2.032,1.996
2872280,A1,3.050,-82.4,2.010,1.975
2872420,A2,2.470,-81.7,1.966,1.975
2872430,A1,3.090,-82.6,2.010,2.016
2872550,A3,2.550,-80.3,2.010,2.008
2872570,A2,2.440,-82.0,2.036,2.008
2872580,A1,3.030,-82.4,1.970,1.946
2872700,A3,2.520,-80.4,1.970,1.972
2872720,A2,2.440,-81.8,1.970,1.972
2872730,A1,3.070,-82.2,2.014,2.012
2872850,A3,2.560,-80.3,2.014,1.979
2872870,A2,2.460,-81.7,1.997,1.979
2872880,A1,3.080,-82.8,2.008,1.989
2873000,A3,2.570,-80.4,2.008,1.980
2873020,A2,2.390,-82.4,2.069,1.980
2873030,A1,3.050,-82.2,2.036,1.950
2873150,A3,2.560,-80.1,2.036,1.958
2873170,A2,2.430,-82.0,2.001,1.958
2873180,A1,3.050,-82.4,2.001,1.958
2873300,A3,2.540,-80.2,2.001,1.975
2873320,A2,2.430,-81.8,2.001,1.975
2873330,A1,3.040,-82.4,1.990,1.965
2873450,A3,2.560,-80.3,1.990,1.948
2873470,A2,2.430,-81.8,1.990,1.948
2873480,A1,3.060,-82.3,2.012,1.968
2873600,A3,2.570,-80.7,2.012,1.960
2873620,A2,2.400,-81.7,2.038,1.960
2873630,A1,3.040,-82.2,2.016,1.939
2874050,A3,2.510,-80.1,2.016,1.990
2874070,A2,2.420,-81.7,1.999,1.990
2874080,A1,3.050,-82.2,2.010,2.000
2874200,A3,2.570,-80.6,2.010,1.950
2874220,A2,2.410,-82.1,2.018,1.950
2874230,A1,3.050,-82.3,2.018,1.950
2874350,A3,2.520,-80.4,2.018,1.992
2874370,A2,2.450,-81.7,1.984,1.992
2874380,A1,3.050,-82.2,1.984,1.992
2874500,A3,2.530,-80.4,1.984,1.984
2874520,A2,2.450,-82.0,1.984,1.984
2874530,A1,3.060,-82.2,1.995,1.994
2874650,A3,2.520,-80.3,1.995,2.002
2874670,A2,2.430,-81.4,2.012,2.002
2874680,A1,3.040,-82.3,1.990,1.982
2874800,A3,2.520,-80.6,1.990,1.982
2874820,A2,2.460,-81.4,1.964,1.982
2874830,A1,3.080,-81.8,2.008,2.023
2874950,A3,2.570,-80.0,2.008,1.980
2874970,A2,2.450,-81.6,2.017,1.980
2874980,A1,3.060,-81.8,1.995,1.960
2875100,A3,2.540,-80.6,1.995,1.985
2875120,A2,2.420,-82.7,2.021,1.985
2875130,A1,3.040,-82.1,1.999,1.965
2875250,A3,2.530,-79.8,1.999,1.973
2875270,A2,2.450,-82.8,1.973,1.973
2875280,A1,3.030,-82.3,1.962,1.963
2875400,A3,2.540,-79.9,1.962,1.955
2875420,A2,2.470,-82.3,1.944,1.955
2875430,A1,3.060,-81.8,1.977,1.985
2875550,A3,2.530,-80.3,1.977,1.994
2875570,A2,2.440,-81.5,2.003,1.994
2875580,A1,3.040,-81.6,1.981,1.973
2875700,A3,2.570,-80.1,1.981,1.939
2875720,A2,2.440,-81.8,1.981,1.939
2875730,A1,3.050,-81.8,1.992,1.950
2875850,A3,2.570,-79.8,1.992,1.950
2875870,A2,2.450,-81.8,1.984,1.950
2875880,A1,3.080,-81.8,2.017,1.980
2876000,A3,2.560,-80.4,2.017,1.989
2876020,A2,2.410,-82.0,2.052,1.989
2876030,A1,3.020,-81.8,1.986,1.928
2876150,A3,2.550,-80.6,1.986,1.936
2876170,A2,2.450,-82.0,1.951,1.936
2876180,A1,3.060,-81.8,1.995,1.977
2876300,A3,2.560,-80.4,1.995,1.968
2876320,A2,2.440,-81.5,2.003,1.968
2876330,A1,3.050,-81.6,1.992,1.958
2876450,A3,2.570,-79.5,1.992,1.950
2876470,A2,2.420,-81.6,2.010,1.950
2876480,A1,3.080,-81.7,2.043,1.980
2876600,A3,2.590,-79.9,2.043,1.963
2876620,A2,2.450,-82.3,2.017,1.963
2876630,A1,3.050,-81.8,1.984,1.932
2876750,A3,2.570,-79.7,1.984,1.950
2876770,A2,2.440,-82.0,1.992,1.950
2876780,A1,3.050,-81.7,1.992,1.950
2877050,A3,2.580,-79.4,1.992,1.941
2877070,A2,2.470,-82.0,1.966,1.941
2877080,A1,3.070,-81.8,1.988,1.961
2877200,A3,2.570,-79.6,1.988,1.970
2877220,A2,2.450,-81.7,2.006,1.970
2877230,A1,3.070,-81.7,2.006,1.970
2877350,A3,2.550,-80.6,2.006,1.987
2877370,A2,2.440,-81.7,2.014,1.987
2877380,A1,3.070,-81.6,2.014,1.987
2877500,A3,2.550,-79.6,2.014,1.987
2877520,A2,2.450,-81.7,2.006,1.987
2877530,A1,3.050,-81.7,1.984,1.967
2877650,A3,2.570,-80.0,1.984,1.950
2877670,A2,2.440,-81.6,1.992,1.950
2877680,A1,3.090,-81.7,2.036,1.991
2877800,A3,2.570,-79.7,2.036,1.991
2877820,A2,2.450,-82.0,2.028,1.991
2877830,A1,3.060,-81.8,1.995,1.960
2877950,A3,2.560,-79.8,1.995,1.968
2877970,A2,2.440,-81.8,2.003,1.968
2877980,A1,3.070,-81.7,2.014,1.979
2878100,A3,2.570,-80.4,2.014,1.970
2878120,A2,2.440,-81.6,2.014,1.970
2878130,A1,3.110,-81.7,2.059,2.011
2878250,A3,2.590,-79.8,2.059,1.994
2878270,A2,2.440,-81.7,2.059,1.994
2878280,A1,3.060,-81.3,2.003,1.943
2878400,A3,2.570,-80.3,2.003,1.960
2878420,A2,2.450,-81.7,1.995,1.960
2878430,A1,3.040,-81.9,1.973,1.939
2878550,A3,2.580,-80.0,1.973,1.931
2878570,A2,2.440,-81.7,1.981,1.931
2878580,A1,3.090,-81.7,2.036,1.982
2878700,A3,2.590,-79.7,2.036,1.973
2878720,A2,2.440,-81.9,2.036,1.973
2878730,A1,3.070,-81.6,2.014,1.953
2878850,A3,2.530,-80.2,2.014,2.004
2878870,A2,2.440,-81.8,2.014,2.004
2878880,A1,3.060,-82.1,2.003,1.994
2879000,A3,2.570,-79.5,2.003,1.960
2879030,A1,3.050,-82.4,1.992,1.950
2879180,A1,3.060,-82.0,2.003,1.960
2879300,A3,2.530,-80.1,2.003,1.994
2879320,A2,2.400,-81.7,2.038,1.994
2879330,A1,3.040,-81.8,2.016,1.973
2879450,A3,2.530,-79.5,2.016,1.973
2879470,A2,2.460,-82.0,1.964,1.973
2879480,A1,3.050,-82.7,1.975,1.984
2879600,A3,2.520,-79.6,1.975,1.992
2879620,A2,2.440,-81.7,1.992,1.992
2879630,A1,3.070,-82.6,2.014,2.012
2879750,A3,2.550,-80.0,2.014,1.987
2879770,A2,2.430,-81.6,2.023,1.987
2879780,A1,3.040,-83.2,1.990,1.957
2879900,A3,2.610,-80.0,1.990,1.905
2879920,A2,2.430,-81.6,1.990,1.905
2879930,A1,3.060,-82.9,2.012,1.925
2880200,A3,2.570,-80.0,2.012,1.960
2880220,A2,2.440,-82.0,2.003,1.960
2880230,A1,3.030,-82.9,1.970,1.929
2880350,A3,2.520,-79.8,1.970,1.972
2880370,A2,2.460,-81.7,1.953,1.972
2880380,A1,3.070,-83.2,1.997,2.012
2880500,A3,2.530,-79.9,1.997,2.004
2880520,A2,2.400,-81.8,2.049,2.004
2880530,A1,3.060,-82.8,2.038,1.994
2880650,A3,2.550,-79.9,2.038,1.977
2880670,A2,2.440,-81.7,2.003,1.977
2880680,A1,3.050,-82.4,1.992,1.967
2880820,A2,2.420,-82.0,2.010,1.967
2880830,A1,3.070,-83.3,2.032,1.987
2880970,A2,2.430,-81.5,2.023,1.987
2880980,A1,3.120,-82.2,2.079,2.039
2881100,A3,2.510,-79.8,2.079,2.072
2881120,A2,2.420,-81.8,2.087,2.072
2881130,A1,3.050,-82.2,2.010,2.000
2881250,A3,2.550,-79.9,2.010,1.967
2881270,A2,2.410,-81.6,2.018,1.967
2881280,A1,3.050,-82.3,2.018,1.967
2881400,A3,2.530,-80.0,2.018,1.984
2881420,A2,2.440,-81.8,1.992,1.984
2881430,A1,3.050,-82.7,1.992,1.984
2881550,A3,2.560,-79.9,1.992,1.958
2881570,A2,2.410,-81.7,2.018,1.958
2881580,A1,3.070,-82.4,2.041,1.979
2881700,A3,2.540,-80.0,2.041,1.996
2881720,A2,2.410,-81.9,2.041,1.996
2881730,A1,3.050,-82.5,2.018,1.975
2881850,A3,2.540,-80.0,2.018,1.975
2881870,A2,2.390,-81.7,2.036,1.975
2881880,A1,3.030,-82.4,2.014,1.955
2882000,A3,2.540,-80.1,2.014,1.955
2882020,A2,2.410,-81.9,1.997,1.955
2882030,A1,3.080,-82.0,2.052,2.006
2882150,A3,2.560,-80.3,2.052,1.989
2882170,A2,2.430,-82.3,2.034,1.989
2882180,A1,3.080,-82.5,2.034,1.989
2882300,A3,2.560,-79.9,2.034,1.989
2882320,A2,2.370,-82.2,2.086,1.989
2882330,A1,3.020,-82.6,2.020,1.928
2882450,A3,2.520,-80.0,2.020,1.962
2882470,A2,2.410,-81.8,1.986,1.962
2882480,A1,3.060,-82.6,2.029,2.002
2882600,A3,2.530,-80.8,2.029,1.994
2882620,A2,2.410,-82.2,2.029,1.994
2882630,A1,3.050,-82.0,2.018,1.984
2882750,A3,2.540,-80.6,2.018,1.975
2882770,A2,2.430,-81.9,2.001,1.975
2882780,A1,3.060,-82.2,2.012,1.985
2882900,A3,2.560,-80.4,2.012,1.968
2882920,A2,2.420,-81.8,2.021,1.968
2882930,A1,3.050,-82.1,2.010,1.958
2883050,A3,2.530,-80.3,2.010,1.984
2883070,A2,2.430,-81.6,2.001,1.984
2883080,A1,3.040,-82.1,1.990,1.973
2883350,A3,2.550,-80.5,1.990,1.957
2883370,A2,2.420,-81.3,1.999,1.957
2883380,A1,3.080,-82.2,2.043,1.997
2883500,A3,2.540,-80.2,2.043,2.006
2883520,A2,2.410,-81.5,2.052,2.006
2883530,A1,3.040,-82.3,2.008,1.965
2883650,A3,2.550,-80.7,2.008,1.957
2883670,A2,2.420,-81.8,1.999,1.957
2883680,A1,3.060,-81.7,2.021,1.977
2883800,A3,2.560,-80.2,2.021,1.968
2883820,A2,2.410,-81.8,2.029,1.968
2883830,A1,3.070,-82.3,2.041,1.979
2883950,A3,2.520,-80.6,2.041,2.012
2883970,A2,2.430,-81.5,2.023,2.012
2883980,A1,3.070,-82.5,2.023,2.012
2884100,A3,2.560,-80.5,2.023,1.979
2884120,A2,2.430,-82.1,2.023,1.979
2884130,A1,3.060,-82.6,2.012,1.968
2884250,A3,2.540,-80.1,2.012,1.985
2884270,A2,2.440,-81.6,2.003,1.985
2884280,A1,3.040,-82.1,1.981,1.965
2884400,A3,2.530,-80.6,1.981,1.973
2884420,A2,2.440,-81.8,1.981,1.973
2884430,A1,3.040,-82.1,1.981,1.973
2884550,A3,2.530,-80.5,1.981,1.973
2884570,A2,2.430,-81.7,1.990,1.973
2884580,A1,3.050,-82.4,2.001,1.984
2884700,A3,2.550,-80.5,2.001,1.967
2884720,A2,2.470,-81.6,1.966,1.967
2884730,A1,3.060,-81.9,1.977,1.977
2884850,A3,2.520,-80.3,1.977,2.002
2884870,A2,2.410,-81.9,2.029,2.002
2884880,A1,3.060,-82.4,2.029,2.002
2885000,A3,2.530,-80.6,2.029,1.994
2885020,A2,2.440,-81.7,2.003,1.994
2885030,A1,3.080,-81.8,2.025,2.014
2885150,A3,2.570,-80.4,2.025,1.980
2885170,A2,2.420,-81.6,2.043,1.980
2885180,A1,3.060,-82.5,2.021,1.960
2885300,A3,2.530,-80.5,2.021,1.994
2885320,A2,2.470,-81.9,1.977,1.994
2885330,A1,3.050,-81.9,1.966,1.984
2885450,A3,2.540,-80.6,1.966,1.975
2885470,A2,2.430,-82.0,2.001,1.975
2885480,A1,3.050,-82.1,2.001,1.975
2885600,A3,2.530,-80.7,2.001,1.984
2885620,A2,2.400,-81.7,2.027,1.984
2885630,A1,3.040,-82.3,2.016,1.973
2885750,A3,2.530,-79.9,2.016,1.973
2885770,A2,2.430,-82.0,1.990,1.973
2885780,A1,3.060,-82.0,2.012,1.994
2885900,A3,2.520,-80.6,2.012,2.002
2885920,A2,2.420,-81.7,2.021,2.002
2885930,A1,3.070,-82.2,2.032,2.012
2886050,A3,2.510,-80.7,2.032,2.021
2886070,A2,2.420,-81.5,2.032,2.021
2886080,A1,3.060,-82.2,2.021,2.011
2886200,A3,2.540,-80.4,2.021,1.985
2886220,A2,2.420,-81.8,2.021,1.985
2886230,A1,3.030,-81.7,1.988,1.955
2886500,A3,2.560,-80.5,1.988,1.938
2886520,A2,2.410,-81.4,1.997,1.938
2886530,A1,3.090,-82.0,2.063,1.999
2886650,A3,2.560,-80.4,2.063,1.999
2886670,A2,2.410,-81.3,2.063,1.999
2886680,A1,3.060,-82.2,2.029,1.968
2886800,A3,2.510,-80.6,2.029,2.011
2886820,A2,2.440,-81.5,2.003,2.011
2886830,A1,3.030,-82.2,1.970,1.980
2886950,A3,2.550,-80.5,1.970,1.946
2886970,A2,2.400,-82.1,2.005,1.946
2886980,A1,3.080,-81.9,2.060,1.997
2887100,A3,2.560,-80.4,2.060,1.989
2887120,A2,2.410,-81.6,2.052,1.989
2887130,A1,3.070,-82.2,2.041,1.979
2887250,A3,2.530,-80.3,2.041,2.004
2887270,A2,2.450,-81.7,2.006,2.004
2887280,A1,3.050,-81.8,1.984,1.984
2887400,A3,2.530,-80.2,1.984,1.984
2887420,A2,2.410,-82.0,2.018,1.984
2887430,A1,3.050,-82.1,2.018,1.984
2887550,A3,2.550,-80.3,2.018,1.967
2887570,A2,2.410,-81.8,2.018,1.967
2887580,A1,3.060,-81.8,2.029,1.977
2887700,A3,2.550,-80.6,2.029,1.977
2887720,A2,2.410,-82.1,2.029,1.977
2887730,A1,3.050,-82.0,2.018,1.967
2887850,A3,2.530,-80.5,2.018,1.984
2887870,A2,2.410,-81.8,2.018,1.984
2887880,A1,3.090,-82.6,2.063,2.025
2888000,A3,2.550,-80.5,2.063,2.008
2888020,A2,2.410,-82.0,2.063,2.008
2888030,A1,3.070,-82.5,2.041,1.987
2888150,A3,2.520,-80.5,2.041,2.012
2888170,A2,2.420,-81.6,2.032,2.012
2888180,A1,3.050,-82.4,2.010,1.992
2888300,A3,2.550,-80.4,2.010,1.967
2888320,A2,2.420,-81.7,2.010,1.967
2888330,A1,3.040,-82.5,1.999,1.957
2888450,A3,2.540,-80.1,1.999,1.965
2888470,A2,2.440,-81.4,1.981,1.965
2888480,A1,3.020,-82.4,1.960,1.945
2888600,A3,2.540,-80.6,1.960,1.945
2888620,A2,2.400,-81.6,1.994,1.945
2888630,A1,3.070,-81.9,2.049,1.996
2888750,A3,2.580,-80.2,2.049,1.961
2888770,A2,2.390,-81.7,2.058,1.961
2888780,A1,3.080,-82.0,2.069,1.972
2888900,A3,2.520,-80.2,2.069,2.023
2888920,A2,2.420,-81.8,2.043,2.023
2888930,A1,3.090,-82.5,2.054,2.033
2889050,A3,2.520,-80.6,2.054,2.033
2889070,A2,2.440,-82.0,2.036,2.033
2889080,A1,3.060,-81.9,2.003,2.002
2889200,A3,2.530,-80.1,2.003,1.994
2889220,A2,2.450,-81.1,1.995,1.994
2889230,A1,3.080,-82.1,2.017,2.014
2889350,A3,2.540,-80.6,2.017,2.006
2889370,A2,2.440,-81.7,2.025,2.006
2889380,A1,3.050,-82.7,1.992,1.975
2889650,A3,2.520,-80.6,1.992,1.992
2889670,A2,2.400,-82.1,2.027,1.992
2889680,A1,3.030,-82.1,2.005,1.972
2889800,A3,2.550,-80.9,2.005,1.946
2889820,A2,2.430,-82.2,1.979,1.946
2889830,A1,3.040,-81.9,1.990,1.957
2889950,A3,2.540,-80.4,1.990,1.965
2889970,A2,2.450,-81.8,1.973,1.965
2889980,A1,3.080,-81.8,2.017,2.006
2890100,A3,2.530,-80.9,2.017,2.014
2890120,A2,2.430,-82.0,2.034,2.014
2890130,A1,3.030,-81.8,1.979,1.963
2890250,A3,2.540,-80.3,1.979,1.955
2890270,A2,2.430,-82.0,1.979,1.955
2890280,A1,3.070,-82.4,2.023,1.996
2890400,A3,2.530,-80.7,2.023,2.004
2890420,A2,2.430,-82.1,2.023,2.004
2890430,A1,3.050,-81.8,2.001,1.984
2890550,A3,2.540,-80.5,2.001,1.975
2890570,A2,2.430,-82.1,2.001,1.975
2890580,A1,3.080,-81.9,2.034,2.006
2890700,A3,2.520,-80.5,2.034,2.023
2890720,A2,2.440,-81.8,2.025,2.023
2890730,A1,3.040,-82.5,1.981,1.982
2890850,A3,2.540,-80.7,1.981,1.965
2890870,A2,2.430,-81.6,1.990,1.965
2890880,A1,3.050,-82.6,2.001,1.975
2891000,A3,2.540,-80.8,2.001,1.975
2891020,A2,2.420,-82.1,2.010,1.975
2891030,A1,3.040,-82.0,1.999,1.965
2891150,A3,2.530,-80.6,1.999,1.973
2891170,A2,2.450,-81.5,1.973,1.973
2891180,A1,3.050,-81.9,1.984,1.984
2891300,A3,2.520,-80.7,1.984,1.992
2891320,A2,2.430,-81.5,2.001,1.992
2891330,A1,3.060,-81.8,2.012,2.002
2891450,A3,2.540,-82.4,2.012,1.985
2891470,A2,2.430,-81.9,2.012,1.985
2891480,A1,3.040,-83.3,1.990,1.965
2891600,A3,2.530,-80.3,1.990,1.973
2891620,A2,2.440,-81.6,1.981,1.973
2891630,A1,3.040,-82.5,1.981,1.973
2891770,A2,2.460,-81.5,1.964,1.973
2891780,A1,3.050,-82.3,1.975,1.984
2891920,A2,2.420,-81.5,2.010,1.984
2891930,A1,3.070,-81.9,2.032,2.004
2892050,A3,2.530,-80.7,2.032,2.004
2892070,A2,2.430,-81.7,2.023,2.004
2892080,A1,3.050,-82.2,2.001,1.984
2892200,A3,2.520,-80.5,2.001,1.992
2892220,A2,2.430,-81.6,2.001,1.992
2892230,A1,3.060,-82.1,2.012,2.002
2892350,A3,2.570,-80.7,2.012,1.960
2892370,A2,2.420,-81.7,2.021,1.960
2892380,A1,3.040,-82.6,1.999,1.939
2892500,A3,2.520,-80.3,1.999,1.982
2892520,A2,2.450,-81.9,1.973,1.982
2892530,A1,3.060,-81.9,1.995,2.002
2892800,A3,2.560,-80.7,1.995,1.968
2892820,A2,2.440,-81.6,2.003,1.968
2892830,A1,3.050,-82.2,1.992,1.958
2892950,A3,2.520,-80.2,1.992,1.992
2892970,A2,2.430,-82.2,2.001,1.992
2892980,A1,3.040,-82.0,1.990,1.982
2893100,A3,2.560,-80.2,1.990,1.948
2893120,A2,2.460,-81.8,1.964,1.948
2893130,A1,3.050,-82.4,1.975,1.958
2893250,A3,2.540,-80.6,1.975,1.975
2893270,A2,2.440,-82.0,1.992,1.975
2893280,A1,3.100,-82.0,2.048,2.026
2893400,A3,2.560,-80.5,2.048,2.009
2893420,A2,2.410,-82.1,2.074,2.009
2893430,A1,3.050,-81.9,2.018,1.958
2893550,A3,2.520,-80.4,2.018,1.992
2893570,A2,2.400,-81.7,2.027,1.992
2893580,A1,3.060,-82.1,2.038,2.002
2893700,A3,2.540,-80.4,2.038,1.985
2893720,A2,2.420,-82.1,2.021,1.985
2893730,A1,3.070,-81.9,2.032,1.996
2893850,A3,2.530,-80.7,2.032,2.004
2893870,A2,2.440,-82.3,2.014,2.004
2893880,A1,3.070,-81.9,2.014,2.004
2894000,A3,2.500,-80.4,2.014,2.029
2894020,A2,2.440,-81.9,2.014,2.029
2894030,A1,3.050,-82.5,1.992,2.009
2894150,A3,2.540,-80.8,1.992,1.975
2894170,A2,2.420,-81.7,2.010,1.975
2894180,A1,3.040,-82.3,1.999,1.965
2894300,A3,2.530,-80.3,1.999,1.973
2894320,A2,2.410,-81.6,2.008,1.973
2894330,A1,3.040,-82.2,2.008,1.973
2894450,A3,2.540,-80.6,2.008,1.965
2894470,A2,2.430,-81.8,1.990,1.965
2894480,A1,3.070,-82.0,2.023,1.996
2894600,A3,2.560,-80.4,2.023,1.979
2894620,A2,2.410,-81.7,2.041,1.979
2894630,A1,3.060,-82.5,2.029,1.968
2894750,A3,2.560,-80.3,2.029,1.968
2894770,A2,2.430,-81.7,2.012,1.968
2894780,A1,3.070,-82.2,2.023,1.979
2894900,A3,2.530,-80.6,2.023,2.004
2894920,A2,2.440,-81.6,2.014,2.004
2894930,A1,3.030,-81.8,1.970,1.963
2895050,A3,2.550,-80.7,1.970,1.946
2895070,A2,2.410,-81.9,1.997,1.946
2895080,A1,3.040,-81.7,2.008,1.957
2895200,A3,2.520,-80.9,2.008,1.982
2895220,A2,2.410,-81.7,2.008,1.982
2895230,A1,3.040,-82.2,2.008,1.982
2895350,A3,2.560,-80.6,2.008,1.948
2895370,A2,2.430,-82.1,1.990,1.948
2895380,A1,3.060,-82.0,2.012,1.968
2895500,A3,2.520,-80.9,2.012,2.002
2895520,A2,2.460,-82.1,1.986,2.002
2895530,A1,3.080,-82.3,2.008,2.023
2895650,A3,2.540,-80.4,2.008,2.006
2895670,A2,2.430,-81.8,2.034,2.006
2895680,A1,3.070,-81.8,2.023,1.996
2895950,A3,2.540,-80.7,2.023,1.996
2895970,A2,2.410,-81.3,2.041,1.996
2895980,A1,3.050,-82.5,2.018,1.975
2896100,A3,2.520,-80.2,2.018,1.992
2896120,A2,2.440,-81.2,1.992,1.992
2896130,A1,3.050,-81.5,1.992,1.992
2896250,A3,2.530,-80.5,1.992,1.984
2896270,A2,2.440,-81.5,1.992,1.984
2896280,A1,3.070,-81.6,2.014,2.004
2896400,A3,2.510,-80.0,2.014,2.021
2896420,A2,2.440,-81.7,2.014,2.021
2896430,A1,3.090,-81.7,2.036,2.041
2896550,A3,2.550,-80.1,2.036,2.008
2896570,A2,2.410,-81.9,2.063,2.008
